playerId,teamId,position,longPassesP90,longPassesAccPC,shortPassesP90,shortPassesAccPC,forwardPassesP90,forwardPassesAccPC,backwardPassesP90,backwardPassesAccPC,keyPassesP90
681,44,rcmf,2.744599745870394,56.25,21.89961880559085,86.68407310704961,14.237611181702668,66.66666666666667,14.008894536213468,89.79591836734694,0.28589580686149935
682,83,gk,1.6732283464566928,71.76470588235294,1.3976377952755905,91.54929577464789,7.5,90.55118110236221,1.0433070866141732,90.56603773584905,0.0
683,67,lcb,3.304867634500427,37.2093023255814,10.606319385140905,75.3623188405797,14.141759180187874,63.04347826086956,5.3800170794193,72.85714285714286,0.0
684,101,lcb3,5.852372583479789,64.86486486486487,18.11072056239016,90.82969432314411,19.850615114235502,75.69721115537848,8.462214411247803,85.98130841121495,0.0
685,104,lb,5.256198347107438,50.943396226415096,23.355371900826448,90.23354564755839,18.793388429752067,63.06068601583114,15.47107438016529,93.26923076923077,0.19834710743801653
686,108,lwb,4.071428571428571,49.12280701754386,15.714285714285714,78.63636363636364,15.071428571428571,58.29383886255924,8.857142857142858,68.54838709677419,0.0
687,99,rb,5.265188042430087,54.94505494505494,21.147540983606557,87.68809849521203,16.374156219864997,62.897526501766784,15.650916104146576,83.91866913123845,0.08678881388621022
688,100,amf,3.0641072075335023,40.42553191489362,26.957624049257515,84.40145102781136,18.091271278522274,64.32432432432432,17.797899311843533,84.24908424908425,0.2933719666787396
689,56,amf,3.492063492063492,37.121212121212125,14.17989417989418,76.86567164179104,13.571428571428571,44.2495126705653,11.825396825396826,70.24608501118568,0.6613756613756614
690,42,lb,3.5639312977099236,50.602409638554214,18.893129770992367,89.54545454545455,15.329198473282442,66.10644257703082,12.194656488549619,88.02816901408451,0.08587786259541985
691,24,lwb,1.5842055185537582,51.351351351351354,26.93149381541389,89.1891891891892,11.089438629876309,61.77606177606177,22.178877259752618,81.46718146718146,0.21408182683158897
692,54,lb,5.88145896656535,51.16279069767442,19.559270516717326,90.20979020979021,14.088145896656535,62.13592233009709,18.73860182370821,82.48175182481752,0.2735562310030395
693,24,rw,0.8372093023255814,16.666666666666668,18.976744186046513,82.3529411764706,7.255813953488372,61.53846153846154,14.790697674418604,81.13207547169812,0.27906976744186046
694,22,rcmf,3.5797056060131536,44.09448818897638,32.72471030378954,91.04220499569337,19.617914187284686,69.97126436781609,21.844660194174757,91.48387096774194,0.16911994989038523
695,16,rwf,0.40613718411552346,40.0,43.94404332129964,92.05175600739372,12.99638989169675,71.875,38.461191335740075,88.0675818373812,0.20306859205776173
696,9,lb,2.9559204840103717,59.21052631578947,22.636127917026794,86.25429553264605,15.401901469317199,65.9090909090909,14.857389801210026,87.17277486910994,0.03889369057908384
697,112,rcmf,2.059496567505721,63.333333333333336,12.494279176201372,83.51648351648352,9.336384439359268,58.088235294117645,9.267734553775744,74.07407407407408,0.13729977116704806
698,96,cf,0.1559792027729636,0.0,8.734835355285961,80.35714285714286,3.119584055459272,60.0,8.266897746967071,83.01886792452831,0.779896013864818
699,67,cf,0.2661596958174905,57.142857142857146,8.517110266159696,93.75,1.596958174904943,61.904761904761905,8.288973384030419,88.07339449541284,0.11406844106463879
700,98,ss,0.5664830841856806,75.0,9.98426435877262,89.36170212765957,5.381589299763966,76.3157894736842,7.5059008654602675,78.30188679245283,0.35405192761605037
701,91,ldmf,2.3216995447647952,64.70588235294117,36.737481031866466,88.10408921933086,16.251896813353564,75.63025210084034,23.216995447647953,87.6470588235294,0.2731411229135053
702,110,rcmf3,2.510960542048625,51.42857142857143,19.585492227979273,83.51648351648352,13.343961737744122,65.3225806451613,14.491829414109207,77.72277227722772,0.2869669190912714
703,99,amf,1.5331230283911672,22.22222222222222,17.602523659305994,83.87096774193549,6.757097791798107,56.30252100840336,15.217665615141955,77.98507462686567,0.0
704,93,lb,3.125,52.5,13.046875,82.03592814371258,12.65625,62.96296296296296,9.375,80.0,0.078125
705,99,lcmf,2.5641025641025643,60.0,27.756410256410255,90.5311778290993,15.576923076923077,72.8395061728395,17.94871794871795,93.21428571428571,0.0641025641025641
706,52,lcb,7.003636363636364,43.30218068535826,18.152727272727272,89.78365384615384,19.06909090909091,68.07780320366133,9.927272727272728,86.5934065934066,0.04363636363636364
707,74,cf,0.3622291021671827,30.76923076923077,13.123839009287925,76.2208067940552,4.458204334365325,55.0,11.981424148606811,73.25581395348837,0.25077399380804954
708,89,lwb,3.545342634386541,40.625,18.686910135412393,83.59683794466403,12.482560525235947,57.69230769230769,14.513746409519902,77.35368956743002,0.0
709,26,lb,4.484429065743945,41.666666666666664,27.40484429065744,89.54545454545455,15.384083044982699,61.1336032388664,20.92733564013841,85.41666666666667,0.4359861591695502
710,10,lcb,7.180616740088106,67.48466257668711,29.427312775330396,94.0119760479042,27.136563876651984,81.65584415584415,11.894273127753303,94.07407407407408,0.0
711,55,lcb,7.4600760456273765,65.13761467889908,24.365019011406844,96.34831460674157,23.064638783269963,79.52522255192878,11.087452471482889,97.53086419753086,0.0
